product_key,product_id,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductCategory,ProductSubcategory,ProductModel,SellStartDate
280,775,"Mountain-100 Black, 38",BK-M82B-38,1,1,Black,100,75,1898.0944,3374.99,38,"CM ","LB ",20.35,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-100,2001-07-01
281,776,"Mountain-100 Black, 42",BK-M82B-42,1,1,Black,100,75,1898.0944,3374.99,42,"CM ","LB ",20.77,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-100,2001-07-01
282,777,"Mountain-100 Black, 44",BK-M82B-44,1,1,Black,100,75,1898.0944,3374.99,44,"CM ","LB ",21.13,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-100,2001-07-01
283,778,"Mountain-100 Black, 48",BK-M82B-48,1,1,Black,100,75,1898.0944,3374.99,48,"CM ","LB ",21.42,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-100,2001-07-01
284,779,"Mountain-200 Silver, 38",BK-M68S-38,1,1,Silver,100,75,1265.6195,2319.99,38,"CM ","LB ",23.35,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
285,780,"Mountain-200 Silver, 42",BK-M68S-42,1,1,Silver,100,75,1265.6195,2319.99,42,"CM ","LB ",23.77,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
286,781,"Mountain-200 Silver, 46",BK-M68S-46,1,1,Silver,100,75,1265.6195,2319.99,46,"CM ","LB ",24.13,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
287,782,"Mountain-200 Black, 38",BK-M68B-38,1,1,Black,100,75,1251.9813,2294.99,38,"CM ","LB ",23.35,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
288,783,"Mountain-200 Black, 42",BK-M68B-42,1,1,Black,100,75,1251.9813,2294.99,42,"CM ","LB ",23.77,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
289,784,"Mountain-200 Black, 46",BK-M68B-46,1,1,Black,100,75,1251.9813,2294.99,46,"CM ","LB ",24.13,4,"M ","H ","U ",Bikes,"Mountain Bikes",Mountain-200,2002-07-01
290,785,"Mountain-300 Black, 38",BK-M47B-38,1,1,Black,100,75,598.4354,1079.99,38,"CM ","LB ",25.35,4,"M ","M ","U ",Bikes,"Mountain Bikes",Mountain-300,2002-07-01
291,786,"Mountain-300 Black, 40",BK-M47B-40,1,1,Black,100,75,598.4354,1079.99,40,"CM ","LB ",25.77,4,"M ","M ","U ",Bikes,"Mountain Bikes",Mountain-300,2002-07-01
292,787,"Mountain-300 Black, 44",BK-M47B-44,1,1,Black,100,75,598.4354,1079.99,44,"CM ","LB ",26.13,4,"M ","M ","U ",Bikes,"Mountain Bikes",Mountain-300,2002-07-01
293,788,"Mountain-300 Black, 48",BK-M47B-48,1,1,Black,100,75,598.4354,1079.99,48,"CM ","LB ",26.42,4,"M ","M ","U ",Bikes,"Mountain Bikes",Mountain-300,2002-07-01
294,789,"Road-250 Red, 44",BK-R89R-44,1,1,Red,100,75,1518.7864,2443.35,44,"CM ","LB ",14.77,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
295,790,"Road-250 Red, 48",BK-R89R-48,1,1,Red,100,75,1518.7864,2443.35,48,"CM ","LB ",15.13,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
296,791,"Road-250 Red, 52",BK-R89R-52,1,1,Red,100,75,1518.7864,2443.35,52,"CM ","LB ",15.42,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
297,792,"Road-250 Red, 58",BK-R89R-58,1,1,Red,100,75,1554.9479,2443.35,58,"CM ","LB ",15.79,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
298,793,"Road-250 Black, 44",BK-R89B-44,1,1,Black,100,75,1554.9479,2443.35,44,"CM ","LB ",14.77,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
299,794,"Road-250 Black, 48",BK-R89B-48,1,1,Black,100,75,1554.9479,2443.35,48,"CM ","LB ",15.13,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
300,795,"Road-250 Black, 52",BK-R89B-52,1,1,Black,100,75,1554.9479,2443.35,52,"CM ","LB ",15.42,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
301,796,"Road-250 Black, 58",BK-R89B-58,1,1,Black,100,75,1554.9479,2443.35,58,"CM ","LB ",15.68,4,"R ","H ","U ",Bikes,"Road Bikes",Road-250,2002-07-01
302,797,"Road-550-W Yellow, 38",BK-R64Y-38,1,1,Yellow,100,75,713.0798,1120.49,38,"CM ","LB ",17.35,4,"R ","M ","W ",Bikes,"Road Bikes",Road-550-W,2002-07-01
303,798,"Road-550-W Yellow, 40",BK-R64Y-40,1,1,Yellow,100,75,713.0798,1120.49,40,"CM ","LB ",17.77,4,"R ","M ","W ",Bikes,"Road Bikes",Road-550-W,2002-07-01
304,799,"Road-550-W Yellow, 42",BK-R64Y-42,1,1,Yellow,100,75,713.0798,1120.49,42,"CM ","LB ",18.13,4,"R ","M ","W ",Bikes,"Road Bikes",Road-550-W,2002-07-01
305,800,"Road-550-W Yellow, 44",BK-R64Y-44,1,1,Yellow,100,75,713.0798,1120.49,44,"CM ","LB ",18.42,4,"R ","M ","W ",Bikes,"Road Bikes",Road-550-W,2002-07-01
306,801,"Road-550-W Yellow, 48",BK-R64Y-48,1,1,Yellow,100,75,713.0798,1120.49,48,"CM ","LB ",18.68,4,"R ","M ","W ",Bikes,"Road Bikes",Road-550-W,2002-07-01
307,802,"LL Fork",FK-1639,1,1,NULL,500,375,65.8097,148.22,NULL,NULL,NULL,NULL,1,NULL,"L ",NULL,Components,Forks,"LL Fork",2002-07-01
308,803,"ML Fork",FK-5136,1,1,NULL,500,375,77.9176,175.49,NULL,NULL,NULL,NULL,1,NULL,"M ",NULL,Components,Forks,"ML Fork",2002-07-01
309,804,"HL Fork",FK-9939,1,1,NULL,500,375,101.8936,229.49,NULL,NULL,NULL,NULL,1,NULL,"H ",NULL,Components,Forks,"HL Fork",2002-07-01
310,805,"LL Headset",HS-0296,1,1,NULL,500,375,15.1848,34.2,NULL,NULL,NULL,NULL,1,NULL,"L ",NULL,Components,Headsets,"LL Headset",2002-07-01
311,806,"ML Headset",HS-2451,1,1,NULL,500,375,45.4168,102.29,NULL,NULL,NULL,NULL,1,NULL,"M ",NULL,Components,Headsets,"ML Headset",2002-07-01
312,807,"HL Headset",HS-3479,1,1,NULL,500,375,55.3801,124.73,NULL,NULL,NULL,NULL,1,NULL,"H ",NULL,Components,Headsets,"HL Headset",2002-07-01
313,808,"LL Mountain Handlebars",HB-M243,1,1,NULL,500,375,19.7758,44.54,NULL,NULL,NULL,NULL,1,"M ","L ",NULL,Components,Handlebars,"LL Mountain Handlebars",2002-07-01
314,809,"ML Mountain Handlebars",HB-M763,1,1,NULL,500,375,27.4925,61.92,NULL,NULL,NULL,NULL,1,"M ","M ",NULL,Components,Handlebars,"ML Mountain Handlebars",2002-07-01
315,810,"HL Mountain Handlebars",HB-M918,1,1,NULL,500,375,53.3999,120.27,NULL,NULL,NULL,NULL,1,"M ","H ",NULL,Components,Handlebars,"HL Mountain Handlebars",2002-07-01
316,811,"LL Road Handlebars",HB-R504,1,1,NULL,500,375,19.7758,44.54,NULL,NULL,NULL,NULL,1,"R ","L ",NULL,Components,Handlebars,"LL Road Handlebars",2002-07-01
317,812,"ML Road Handlebars",HB-R720,1,1,NULL,500,375,27.4925,61.92,NULL,NULL,NULL,NULL,1,"R ","M ",NULL,Components,Handlebars,"ML Road Handlebars",2002-07-01
318,813,"HL Road Handlebars",HB-R956,1,1,NULL,500,375,53.3999,120.27,NULL,NULL,NULL,NULL,1,"R ","H ",NULL,Components,Handlebars,"HL Road Handlebars",2002-07-01
319,814,"ML Mountain Frame - Black, 38",FR-M63B-38,1,1,Black,500,375,185.8193,348.76,38,"CM ","LB ",2.73,2,"M ","M ","U ",Components,"Mountain Frames","ML Mountain Frame-W",2002-07-01
320,815,"LL Mountain Front Wheel",FW-M423,1,1,Black,500,375,26.9708,60.745,NULL,NULL,NULL,NULL,1,"M ","L ",NULL,Components,Wheels,"LL Mountain Front Wheel",2002-07-01
321,816,"ML Mountain Front Wheel",FW-M762,1,1,Black,500,375,92.8071,209.025,NULL,NULL,NULL,NULL,1,"M ","M ",NULL,Components,Wheels,"ML Mountain Front Wheel",2002-07-01
322,817,"HL Mountain Front Wheel",FW-M928,1,1,Black,500,375,133.2955,300.215,NULL,NULL,NULL,NULL,1,"M ","H ",NULL,Components,Wheels,"HL Mountain Front Wheel",2002-07-01
323,818,"LL Road Front Wheel",FW-R623,1,1,Black,500,375,37.9909,85.565,NULL,NULL,"G  ",900,1,"R ","L ",NULL,Components,Wheels,"LL Road Front Wheel",2002-07-01
324,819,"ML Road Front Wheel",FW-R762,1,1,Black,500,375,110.2829,248.385,NULL,NULL,"G  ",850,1,"R ","M ",NULL,Components,Wheels,"ML Road Front Wheel",2002-07-01
325,820,"HL Road Front Wheel",FW-R820,1,1,Black,500,375,146.5466,330.06,NULL,NULL,"G  ",650,1,"R ","H ",NULL,Components,Wheels,"HL Road Front Wheel",2002-07-01
326,821,"Touring Front Wheel",FW-T905,1,1,Black,500,375,96.7964,218.01,NULL,NULL,NULL,NULL,1,"T ",NULL,NULL,Components,Wheels,"Touring Front Wheel",2002-07-01
327,822,"ML Road Frame-W - Yellow, 38",FR-R72Y-38,1,1,Yellow,500,375,360.9428,594.83,38,"CM ","LB ",2.18,2,"R ","M ","W ",Components,"Road Frames","ML Road Frame-W",2002-07-01
328,823,"LL Mountain Rear Wheel",RW-M423,1,1,Black,500,375,38.9588,87.745,NULL,NULL,NULL,NULL,1,"M ","L ",NULL,Components,Wheels,"LL Mountain Rear Wheel",2002-07-01
329,824,"ML Mountain Rear Wheel",RW-M762,1,1,Black,500,375,104.7951,236.025,NULL,NULL,NULL,NULL,1,"M ","M ",NULL,Components,Wheels,"ML Mountain Rear Wheel",2002-07-01
330,825,"HL Mountain Rear Wheel",RW-M928,1,1,Black,500,375,145.2835,327.215,NULL,NULL,NULL,NULL,1,"M ","H ",NULL,Components,Wheels,"HL Mountain Rear Wheel",2002-07-01
331,826,"LL Road Rear Wheel",RW-R623,1,1,Black,500,375,49.9789,112.565,NULL,NULL,"G  ",1050,1,"R ","L ",NULL,Components,Wheels,"LL Road Rear Wheel",2002-07-01
332,827,"ML Road Rear Wheel",RW-R762,1,1,Black,500,375,122.2709,275.385,NULL,NULL,"G  ",1000,1,"R ","M ",NULL,Components,Wheels,"ML Road Rear Wheel",2002-07-01
333,828,"HL Road Rear Wheel",RW-R820,1,1,Black,500,375,158.5346,357.06,NULL,NULL,"G  ",890,1,"R ","H ",NULL,Components,Wheels,"HL Road Rear Wheel",2002-07-01
334,829,"Touring Rear Wheel",RW-T905,1,1,Black,500,375,108.7844,245.01,NULL,NULL,NULL,NULL,1,"T ",NULL,NULL,Components,Wheels,"Touring Rear Wheel",2002-07-01
335,830,"ML Mountain Frame - Black, 40",FR-M63B-40,1,1,Black,500,375,185.8193,348.76,40,"CM ","LB ",2.77,1,"M ","M ","U ",Components,"Mountain Frames","ML Mountain Frame",2002-07-01
336,831,"ML Mountain Frame - Black, 44",FR-M63B-44,1,1,Black,500,375,185.8193,348.76,44,"CM ","LB ",2.81,1,"M ","M ","U ",Components,"Mountain Frames","ML Mountain Frame",2002-07-01
337,832,"ML Mountain Frame - Black, 48",FR-M63B-48,1,1,Black,500,375,185.8193,348.76,48,"CM ","LB ",2.85,1,"M ","M ","U ",Components,"Mountain Frames","ML Mountain Frame",2002-07-01
338,833,"ML Road Frame-W - Yellow, 40",FR-R72Y-40,1,1,Yellow,500,375,360.9428,594.83,40,"CM ","LB ",2.22,1,"R ","M ","W ",Components,"Road Frames","ML Road Frame-W",2002-07-01
339,834,"ML Road Frame-W - Yellow, 42",FR-R72Y-42,1,1,Yellow,500,375,360.9428,594.83,42,"CM ","LB ",2.26,1,"R ","M ","W ",Components,"Road Frames","ML Road Frame-W",2002-07-01
340,835,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,1,1,Yellow,500,375,360.9428,594.83,44,"CM ","LB ",2.3,1,"R ","M ","W ",Components,"Road Frames","ML Road Frame-W",2002-07-01
341,836,"ML Road Frame-W - Yellow, 48",FR-R72Y-48,1,1,Yellow,500,375,360.9428,594.83,48,"CM ","LB ",2.34,1,"R ","M ","W ",Components,"Road Frames","ML Road Frame-W",2002-07-01
342,837,"HL Road Frame - Black, 62",FR-R92B-62,1,1,Black,500,375,868.6342,1431.5,62,"CM ","LB ",2.3,1,"R ","H ","U ",Components,"Road Frames","HL Road Frame",2002-07-01
343,838,"HL Road Frame - Black, 44",FR-R92B-44,1,1,Black,500,375,868.6342,1431.5,44,"CM ","LB ",2.12,1,"R ","H ","U ",Components,"Road Frames","HL Road Frame",2002-07-01
344,839,"HL Road Frame - Black, 48",FR-R92B-48,1,1,Black,500,375,868.6342,1431.5,48,"CM ","LB ",2.16,1,"R ","H ","U ",Components,"Road Frames","HL Road Frame",2002-07-01
345,840,"HL Road Frame - Black, 52",FR-R92B-52,1,1,Black,500,375,868.6342,1431.5,52,"CM ","LB ",2.2,1,"R ","H ","U ",Components,"Road Frames","HL Road Frame",2002-07-01
346,841,"Men's Sports Shorts, S",SH-M897-S,0,1,Black,4,3,24.7459,59.99,S,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Shorts,"Men's Sports Shorts",2002-07-01
347,842,"Touring-Panniers, Large",PA-T100,0,1,Grey,4,3,51.5625,125,NULL,NULL,NULL,NULL,0,"T ",NULL,NULL,Accessories,Panniers,Touring-Panniers,2002-07-01
348,843,"Cable Lock",LO-C100,0,1,NULL,4,3,10.3125,25,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,Locks,"Cable Lock",2002-07-01
349,844,Minipump,PU-0452,0,1,NULL,4,3,8.2459,19.99,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,Pumps,Minipump,2002-07-01
350,845,"Mountain Pump",PU-M044,0,1,NULL,4,3,10.3084,24.99,NULL,NULL,NULL,NULL,0,"M ",NULL,NULL,Accessories,Pumps,"Mountain Pump",2002-07-01
351,846,"Taillights - Battery-Powered",LT-T990,0,1,NULL,4,3,5.7709,13.99,NULL,NULL,NULL,NULL,0,"R ",NULL,NULL,Accessories,Lights,Taillight,2002-07-01
352,847,"Headlights - Dual-Beam",LT-H902,0,1,NULL,4,3,14.4334,34.99,NULL,NULL,NULL,NULL,0,"R ",NULL,NULL,Accessories,Lights,"Headlights - Dual-Beam",2002-07-01
353,848,"Headlights - Weatherproof",LT-H903,0,1,NULL,4,3,18.5584,44.99,NULL,NULL,NULL,NULL,0,"R ",NULL,NULL,Accessories,Lights,"Headlights - Weatherproof",2002-07-01
354,849,"Men's Sports Shorts, M",SH-M897-M,0,1,Black,4,3,24.7459,59.99,M,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Shorts,"Men's Sports Shorts",2002-07-01
355,850,"Men's Sports Shorts, L",SH-M897-L,0,1,Black,4,3,24.7459,59.99,L,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Shorts,"Men's Sports Shorts",2002-07-01
356,851,"Men's Sports Shorts, XL",SH-M897-X,0,1,Black,4,3,24.7459,59.99,XL,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Shorts,"Men's Sports Shorts",2002-07-01
357,852,"Women's Tights, S",TG-W091-S,0,1,Black,4,3,30.9334,74.99,S,NULL,NULL,NULL,0,"S ",NULL,"W ",Clothing,Tights,"Women's Tights",2002-07-01
358,853,"Women's Tights, M",TG-W091-M,0,1,Black,4,3,30.9334,74.99,M,NULL,NULL,NULL,0,"S ",NULL,"W ",Clothing,Tights,"Women's Tights",2002-07-01
359,854,"Women's Tights, L",TG-W091-L,0,1,Black,4,3,30.9334,74.99,L,NULL,NULL,NULL,0,"S ",NULL,"W ",Clothing,Tights,"Women's Tights",2002-07-01
360,855,"Men's Bib-Shorts, S",SB-M891-S,0,1,Multi,4,3,37.1209,89.99,S,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Bib-Shorts,"Men's Bib-Shorts",2002-07-01
361,856,"Men's Bib-Shorts, M",SB-M891-M,0,1,Multi,4,3,37.1209,89.99,M,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Bib-Shorts,"Men's Bib-Shorts",2002-07-01
362,857,"Men's Bib-Shorts, L",SB-M891-L,0,1,Multi,4,3,37.1209,89.99,L,NULL,NULL,NULL,0,"S ",NULL,"M ",Clothing,Bib-Shorts,"Men's Bib-Shorts",2002-07-01
363,858,"Half-Finger Gloves, S",GL-H102-S,0,1,Black,4,3,9.1593,24.49,S,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Gloves,"Half-Finger Gloves",2002-07-01
364,859,"Half-Finger Gloves, M",GL-H102-M,0,1,Black,4,3,9.1593,24.49,M,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Gloves,"Half-Finger Gloves",2002-07-01
365,860,"Half-Finger Gloves, L",GL-H102-L,0,1,Black,4,3,9.1593,24.49,L,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Gloves,"Half-Finger Gloves",2002-07-01
366,861,"Full-Finger Gloves, S",GL-F110-S,0,1,Black,4,3,15.6709,37.99,S,NULL,NULL,NULL,0,"M ",NULL,"U ",Clothing,Gloves,"Full-Finger Gloves",2002-07-01
367,862,"Full-Finger Gloves, M",GL-F110-M,0,1,Black,4,3,15.6709,37.99,M,NULL,NULL,NULL,0,"M ",NULL,"U ",Clothing,Gloves,"Full-Finger Gloves",2002-07-01
368,863,"Full-Finger Gloves, L",GL-F110-L,0,1,Black,4,3,15.6709,37.99,L,NULL,NULL,NULL,0,"M ",NULL,"U ",Clothing,Gloves,"Full-Finger Gloves",2002-07-01
369,864,"Classic Vest, S",VE-C304-S,0,1,Blue,4,3,23.749,63.5,S,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Vests,"Classic Vest",2003-07-01
370,865,"Classic Vest, M",VE-C304-M,0,1,Blue,4,3,23.749,63.5,M,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Vests,"Classic Vest",2003-07-01
371,866,"Classic Vest, L",VE-C304-L,0,1,Blue,4,3,23.749,63.5,L,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Vests,"Classic Vest",2003-07-01
372,867,"Women's Mountain Shorts, S",SH-W890-S,0,1,Black,4,3,26.1763,69.99,S,NULL,NULL,NULL,0,"M ",NULL,"W ",Clothing,Shorts,"Women's Mountain Shorts",2003-07-01
373,868,"Women's Mountain Shorts, M",SH-W890-M,0,1,Black,4,3,26.1763,69.99,M,NULL,NULL,NULL,0,"M ",NULL,"W ",Clothing,Shorts,"Women's Mountain Shorts",2003-07-01
374,869,"Women's Mountain Shorts, L",SH-W890-L,0,1,Black,4,3,26.1763,69.99,L,NULL,NULL,NULL,0,"M ",NULL,"W ",Clothing,Shorts,"Women's Mountain Shorts",2003-07-01
375,870,"Water Bottle - 30 oz.",WB-H098,0,1,NULL,4,3,1.8663,4.99,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,"Bottles and Cages","Water Bottle",2003-07-01
376,871,"Mountain Bottle Cage",BC-M005,0,1,NULL,4,3,3.7363,9.99,NULL,NULL,NULL,NULL,0,"M ",NULL,NULL,Accessories,"Bottles and Cages","Mountain Bottle Cage",2003-07-01
377,872,"Road Bottle Cage",BC-R205,0,1,NULL,4,3,3.3623,8.99,NULL,NULL,NULL,NULL,0,"R ",NULL,NULL,Accessories,"Bottles and Cages","Road Bottle Cage",2003-07-01
378,873,"Patch Kit/8 Patches",PK-7098,0,1,NULL,4,3,0.8565,2.29,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,"Tires and Tubes","Patch kit",2003-07-01
379,874,"Racing Socks, M",SO-R809-M,0,1,White,4,3,3.3623,8.99,M,NULL,NULL,NULL,0,"R ",NULL,"U ",Clothing,Socks,"Racing Socks",2003-07-01
380,875,"Racing Socks, L",SO-R809-L,0,1,White,4,3,3.3623,8.99,L,NULL,NULL,NULL,0,"R ",NULL,"U ",Clothing,Socks,"Racing Socks",2003-07-01
381,876,"Hitch Rack - 4-Bike",RA-H123,0,1,NULL,4,3,44.88,120,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,"Bike Racks","Hitch Rack - 4-Bike",2003-07-01
382,877,"Bike Wash - Dissolver",CL-9009,0,1,NULL,4,3,2.9733,7.95,NULL,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,Cleaners,"Bike Wash",2003-07-01
383,878,"Fender Set - Mountain",FE-6654,0,1,NULL,4,3,8.2205,21.98,NULL,NULL,NULL,NULL,0,"M ",NULL,NULL,Accessories,Fenders,"Fender Set - Mountain",2003-07-01
384,879,"All-Purpose Bike Stand",ST-1401,0,1,NULL,4,3,59.466,159,NULL,NULL,NULL,NULL,0,"M ",NULL,NULL,Accessories,"Bike Stands","All-Purpose Bike Stand",2003-07-01
385,880,"Hydration Pack - 70 oz.",HY-1023-70,0,1,Silver,4,3,20.5663,54.99,70,NULL,NULL,NULL,0,"S ",NULL,NULL,Accessories,"Hydration Packs","Hydration Pack",2003-07-01
386,881,"Short-Sleeve Classic Jersey, S",SJ-0194-S,0,1,Yellow,4,3,41.5723,53.99,S,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Jerseys,"Short-Sleeve Classic Jersey",2003-07-01
387,882,"Short-Sleeve Classic Jersey, M",SJ-0194-M,0,1,Yellow,4,3,41.5723,53.99,M,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Jerseys,"Short-Sleeve Classic Jersey",2003-07-01
388,883,"Short-Sleeve Classic Jersey, L",SJ-0194-L,0,1,Yellow,4,3,41.5723,53.99,L,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Jerseys,"Short-Sleeve Classic Jersey",2003-07-01
389,884,"Short-Sleeve Classic Jersey, XL",SJ-0194-X,0,1,Yellow,4,3,41.5723,53.99,XL,NULL,NULL,NULL,0,"S ",NULL,"U ",Clothing,Jerseys,"Short-Sleeve Classic Jersey",2003-07-01
390,885,"HL Touring Frame - Yellow, 60",FR-T98Y-60,1,1,Yellow,500,375,601.7437,1003.91,60,"CM ","LB ",3.08,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
391,886,"LL Touring Frame - Yellow, 62",FR-T67Y-62,1,1,Yellow,500,375,199.8519,333.42,62,"CM ","LB ",3.2,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
392,887,"HL Touring Frame - Yellow, 46",FR-T98Y-46,1,1,Yellow,500,375,601.7437,1003.91,46,"CM ","LB ",2.96,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
393,888,"HL Touring Frame - Yellow, 50",FR-T98Y-50,1,1,Yellow,500,375,601.7437,1003.91,50,"CM ","LB ",3,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
