product_key,product_id,Name,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductCategory,ProductSubcategory,ProductModel,SellStartDate
394,889,"HL Touring Frame - Yellow, 54",FR-T98Y-54,1,1,Yellow,500,375,601.7437,1003.91,54,"CM ","LB ",3.04,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
395,890,"HL Touring Frame - Blue, 46",FR-T98U-46,1,1,Blue,500,375,601.7437,1003.91,46,"CM ","LB ",2.96,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
396,891,"HL Touring Frame - Blue, 50",FR-T98U-50,1,1,Blue,500,375,601.7437,1003.91,50,"CM ","LB ",3,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
397,892,"HL Touring Frame - Blue, 54",FR-T98U-54,1,1,Blue,500,375,601.7437,1003.91,54,"CM ","LB ",3.04,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
398,893,"HL Touring Frame - Blue, 60",FR-T98U-60,1,1,Blue,500,375,601.7437,1003.91,60,"CM ","LB ",3.08,1,"T ","H ","U ",Components,"Touring Frames","HL Touring Frame",2003-07-01
399,894,"Rear Derailleur",RD-2308,1,1,Silver,500,375,53.9282,121.46,NULL,NULL,"G  ",215,1,NULL,NULL,NULL,Components,Derailleurs,"Rear Derailleur",2003-07-01
400,895,"LL Touring Frame - Blue, 50",FR-T67U-50,1,1,Blue,500,375,199.8519,333.42,50,"CM ","LB ",3.1,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
401,896,"LL Touring Frame - Blue, 54",FR-T67U-54,1,1,Blue,500,375,199.8519,333.42,54,"CM ","LB ",3.14,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
402,897,"LL Touring Frame - Blue, 58",FR-T67U-58,1,1,Blue,500,375,199.8519,333.42,58,"CM ","LB ",3.16,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
403,898,"LL Touring Frame - Blue, 62",FR-T67U-62,1,1,Blue,500,375,199.8519,333.42,62,"CM ","LB ",3.2,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
404,899,"LL Touring Frame - Yellow, 44",FR-T67Y-44,1,1,Yellow,500,375,199.8519,333.42,44,"CM ","LB ",3.02,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
405,900,"LL Touring Frame - Yellow, 50",FR-T67Y-50,1,1,Yellow,500,375,199.8519,333.42,50,"CM ","LB ",3.1,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
406,901,"LL Touring Frame - Yellow, 54",FR-T67Y-54,1,1,Yellow,500,375,199.8519,333.42,54,"CM ","LB ",3.14,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
407,902,"LL Touring Frame - Yellow, 58",FR-T67Y-58,1,1,Yellow,500,375,199.8519,333.42,58,"CM ","LB ",3.16,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
408,903,"LL Touring Frame - Blue, 44",FR-T67U-44,1,1,Blue,500,375,199.8519,333.42,44,"CM ","LB ",3.02,1,"T ","L ","U ",Components,"Touring Frames","LL Touring Frame",2003-07-01
409,904,"ML Mountain Frame-W - Silver, 40",FR-M63S-40,1,1,Silver,500,375,199.3757,364.09,40,"CM ","LB ",2.77,1,"M ","M ","W ",Components,"Mountain Frames","ML Mountain Frame-W",2003-07-01
410,905,"ML Mountain Frame-W - Silver, 42",FR-M63S-42,1,1,Silver,500,375,199.3757,364.09,42,"CM ","LB ",2.81,1,"M ","M ","W ",Components,"Mountain Frames","ML Mountain Frame-W",2003-07-01
411,906,"ML Mountain Frame-W - Silver, 46",FR-M63S-46,1,1,Silver,500,375,199.3757,364.09,46,"CM ","LB ",2.85,1,"M ","M ","W ",Components,"Mountain Frames","ML Mountain Frame-W",2003-07-01
412,907,"Rear Brakes",RB-9231,0,1,Silver,500,375,47.286,106.5,NULL,NULL,"G  ",317,1,NULL,NULL,NULL,Components,Brakes,"Rear Brakes",2003-07-01
413,908,"LL Mountain Seat/Saddle",SE-M236,0,1,NULL,500,375,12.0413,27.12,NULL,NULL,NULL,NULL,1,"M ","L ",NULL,Components,Saddles,"LL Mountain Seat/Saddle 2",2003-07-01
414,909,"ML Mountain Seat/Saddle",SE-M798,0,1,NULL,500,375,17.3782,39.14,NULL,NULL,NULL,NULL,1,"M ","M ",NULL,Components,Saddles,"ML Mountain Seat/Saddle 2",2003-07-01
415,910,"HL Mountain Seat/Saddle",SE-M940,0,1,NULL,500,375,23.3722,52.64,NULL,NULL,NULL,NULL,1,"M ","H ",NULL,Components,Saddles,"HL Mountain Seat/Saddle 2",2003-07-01
416,911,"LL Road Seat/Saddle",SE-R581,0,1,NULL,500,375,12.0413,27.12,NULL,NULL,NULL,NULL,1,"R ","L ",NULL,Components,Saddles,"LL Road Seat/Saddle 1",2003-07-01
417,912,"ML Road Seat/Saddle",SE-R908,0,1,NULL,500,375,17.3782,39.14,NULL,NULL,NULL,NULL,1,"T ","M ",NULL,Components,Saddles,"ML Road Seat/Saddle 2",2003-07-01
418,913,"HL Road Seat/Saddle",SE-R995,0,1,NULL,500,375,23.3722,52.64,NULL,NULL,NULL,NULL,1,"R ","H ",NULL,Components,Saddles,"HL Road Seat/Saddle 2",2003-07-01
419,914,"LL Touring Seat/Saddle",SE-T312,0,1,NULL,500,375,12.0413,27.12,NULL,NULL,NULL,NULL,1,"T ","L ",NULL,Components,Saddles,"LL Touring Seat/Saddle",2003-07-01
420,915,"ML Touring Seat/Saddle",SE-T762,0,1,NULL,500,375,17.3782,39.14,NULL,NULL,NULL,NULL,1,"T ","M ",NULL,Components,Saddles,"ML Touring Seat/Saddle",2003-07-01
421,916,"HL Touring Seat/Saddle",SE-T924,0,1,NULL,500,375,23.3722,52.64,NULL,NULL,NULL,NULL,1,"T ","H ",NULL,Components,Saddles,"HL Touring Seat/Saddle",2003-07-01
422,917,"LL Mountain Frame - Silver, 42",FR-M21S-42,1,1,Silver,500,375,144.5938,264.05,42,"CM ","LB ",2.92,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
423,918,"LL Mountain Frame - Silver, 44",FR-M21S-44,1,1,Silver,500,375,144.5938,264.05,44,"CM ","LB ",2.96,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
424,919,"LL Mountain Frame - Silver, 48",FR-M21S-48,1,1,Silver,500,375,144.5938,264.05,48,"CM ","LB ",3,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
425,920,"LL Mountain Frame - Silver, 52",FR-M21S-52,1,1,Silver,500,375,144.5938,264.05,52,"CM ","LB ",3.04,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
426,921,"Mountain Tire Tube",TT-M928,0,1,NULL,500,375,1.8663,4.99,NULL,NULL,NULL,NULL,0,"M ",NULL,NULL,Accessories,"Tires and Tubes","Mountain Tire Tube",2003-07-01
427,922,"Road Tire Tube",TT-R982,0,1,NULL,500,375,1.4923,3.99,NULL,NULL,NULL,NULL,0,"R ",NULL,NULL,Accessories,"Tires and Tubes","Road Tire Tube",2003-07-01
428,923,"Touring Tire Tube",TT-T092,0,1,NULL,500,375,1.8663,4.99,NULL,NULL,NULL,NULL,0,"T ",NULL,NULL,Accessories,"Tires and Tubes","Touring Tire Tube",2003-07-01
429,924,"LL Mountain Frame - Black, 42",FR-M21B-42,1,1,Black,500,375,136.785,249.79,42,"CM ","LB ",2.92,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
430,925,"LL Mountain Frame - Black, 44",FR-M21B-44,1,1,Black,500,375,136.785,249.79,44,"CM ","LB ",2.96,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
431,926,"LL Mountain Frame - Black, 48",FR-M21B-48,1,1,Black,500,375,136.785,249.79,48,"CM ","LB ",3,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
432,927,"LL Mountain Frame - Black, 52",FR-M21B-52,1,1,Black,500,375,136.785,249.79,52,"CM ","LB ",3.04,1,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
433,928,"LL Mountain Tire",TI-M267,0,1,NULL,500,375,9.3463,24.99,NULL,NULL,NULL,NULL,0,"M ","L ",NULL,Accessories,"Tires and Tubes","LL Mountain Tire",2003-07-01
434,929,"ML Mountain Tire",TI-M602,0,1,NULL,500,375,11.2163,29.99,NULL,NULL,NULL,NULL,0,"M ","M ",NULL,Accessories,"Tires and Tubes","ML Mountain Tire",2003-07-01
435,930,"HL Mountain Tire",TI-M823,0,1,NULL,500,375,13.09,35,NULL,NULL,NULL,NULL,0,"M ","H ",NULL,Accessories,"Tires and Tubes","HL Mountain Tire",2003-07-01
436,931,"LL Road Tire",TI-R092,0,1,NULL,500,375,8.0373,21.49,NULL,NULL,NULL,NULL,0,"R ","L ",NULL,Accessories,"Tires and Tubes","LL Road Tire",2003-07-01
437,932,"ML Road Tire",TI-R628,0,1,NULL,500,375,9.3463,24.99,NULL,NULL,NULL,NULL,0,"R ","M ",NULL,Accessories,"Tires and Tubes","ML Road Tire",2003-07-01
438,933,"HL Road Tire",TI-R982,0,1,NULL,500,375,12.1924,32.6,NULL,NULL,NULL,NULL,0,"R ","H ",NULL,Accessories,"Tires and Tubes","HL Road Tire",2003-07-01
439,934,"Touring Tire",TI-T723,0,1,NULL,500,375,10.8423,28.99,NULL,NULL,NULL,NULL,0,"T ",NULL,NULL,Accessories,"Tires and Tubes","Touring Tire",2003-07-01
440,935,"LL Mountain Pedal",PD-M282,0,1,Silver/Black,500,375,17.9776,40.49,NULL,NULL,"G  ",218,1,"M ","L ",NULL,Components,Pedals,"LL Mountain Pedal",2003-07-01
441,936,"ML Mountain Pedal",PD-M340,0,1,Silver/Black,500,375,27.568,62.09,NULL,NULL,"G  ",215,1,"M ","M ",NULL,Components,Pedals,"ML Mountain Pedal",2003-07-01
442,937,"HL Mountain Pedal",PD-M562,0,1,Silver/Black,500,375,35.9596,80.99,NULL,NULL,"G  ",185,1,"M ","H ",NULL,Components,Pedals,"HL Mountain Pedal",2003-07-01
443,938,"LL Road Pedal",PD-R347,0,1,Silver/Black,500,375,17.9776,40.49,NULL,NULL,"G  ",189,1,"R ","L ",NULL,Components,Pedals,"LL Road Pedal",2003-07-01
444,939,"ML Road Pedal",PD-R563,0,1,Silver/Black,500,375,27.568,62.09,NULL,NULL,"G  ",168,1,"R ","M ",NULL,Components,Pedals,"ML Road Pedal",2003-07-01
445,940,"HL Road Pedal",PD-R853,0,1,Silver/Black,500,375,35.9596,80.99,NULL,NULL,"G  ",149,1,"R ","H ",NULL,Components,Pedals,"HL Road Pedal",2003-07-01
446,941,"Touring Pedal",PD-T852,0,1,Silver/Black,500,375,35.9596,80.99,NULL,NULL,NULL,NULL,1,"T ",NULL,NULL,Components,Pedals,"Touring Pedal",2003-07-01
447,942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,1,1,Silver,500,375,199.3757,364.09,38,"CM ","LB ",2.73,2,"M ","M ","W ",Components,"Mountain Frames","ML Mountain Frame-W",2003-07-01
448,943,"LL Mountain Frame - Black, 40",FR-M21B-40,1,1,Black,500,375,136.785,249.79,40,"CM ","LB ",2.88,2,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
449,944,"LL Mountain Frame - Silver, 40",FR-M21S-40,1,1,Silver,500,375,144.5938,264.05,40,"CM ","LB ",2.88,2,"M ","L ","U ",Components,"Mountain Frames","LL Mountain Frame",2003-07-01
450,945,"Front Derailleur",FD-2342,1,1,Silver,500,375,40.6216,91.49,NULL,NULL,"G  ",88,1,NULL,NULL,NULL,Components,Derailleurs,"Front Derailleur",2003-07-01
451,946,"LL Touring Handlebars",HB-T721,1,1,NULL,500,375,20.464,46.09,NULL,NULL,NULL,NULL,1,"T ","L ",NULL,Components,Handlebars,"LL Touring Handlebars",2003-07-01
452,947,"HL Touring Handlebars",HB-T928,1,1,NULL,500,375,40.6571,91.57,NULL,NULL,NULL,NULL,1,"T ","H ",NULL,Components,Handlebars,"HL Touring Handlebars",2003-07-01
453,948,"Front Brakes",FB-9873,0,1,Silver,500,375,47.286,106.5,NULL,NULL,"G  ",317,1,NULL,NULL,NULL,Components,Brakes,"Front Brakes",2003-07-01
454,949,"LL Crankset",CS-4759,1,1,Black,500,375,77.9176,175.49,NULL,NULL,"G  ",600,1,NULL,"L ",NULL,Components,Cranksets,"LL Crankset",2003-07-01
455,950,"ML Crankset",CS-6583,1,1,Black,500,375,113.8816,256.49,NULL,NULL,"G  ",635,1,NULL,"M ",NULL,Components,Cranksets,"ML Crankset",2003-07-01
456,951,"HL Crankset",CS-9183,1,1,Black,500,375,179.8156,404.99,NULL,NULL,"G  ",575,1,NULL,"H ",NULL,Components,Cranksets,"HL Crankset",2003-07-01
457,952,Chain,CH-0234,0,1,Silver,500,375,8.9866,20.24,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,Components,Chains,Chain,2003-07-01
458,953,"Touring-2000 Blue, 60",BK-T44U-60,1,1,Blue,100,75,755.1508,1214.85,60,"CM ","LB ",27.9,4,"T ","M ","U ",Bikes,"Touring Bikes",Touring-2000,2003-07-01
459,954,"Touring-1000 Yellow, 46",BK-T79Y-46,1,1,Yellow,100,75,1481.9379,2384.07,46,"CM ","LB ",25.13,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
460,955,"Touring-1000 Yellow, 50",BK-T79Y-50,1,1,Yellow,100,75,1481.9379,2384.07,50,"CM ","LB ",25.42,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
461,956,"Touring-1000 Yellow, 54",BK-T79Y-54,1,1,Yellow,100,75,1481.9379,2384.07,54,"CM ","LB ",25.68,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
462,957,"Touring-1000 Yellow, 60",BK-T79Y-60,1,1,Yellow,100,75,1481.9379,2384.07,60,"CM ","LB ",25.9,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
463,958,"Touring-3000 Blue, 54",BK-T18U-54,1,1,Blue,100,75,461.4448,742.35,54,"CM ","LB ",29.68,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
464,959,"Touring-3000 Blue, 58",BK-T18U-58,1,1,Blue,100,75,461.4448,742.35,58,"CM ","LB ",29.9,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
465,960,"Touring-3000 Blue, 62",BK-T18U-62,1,1,Blue,100,75,461.4448,742.35,62,"CM ","LB ",30,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
466,961,"Touring-3000 Yellow, 44",BK-T18Y-44,1,1,Yellow,100,75,461.4448,742.35,44,"CM ","LB ",28.77,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
467,962,"Touring-3000 Yellow, 50",BK-T18Y-50,1,1,Yellow,100,75,461.4448,742.35,50,"CM ","LB ",29.13,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
468,963,"Touring-3000 Yellow, 54",BK-T18Y-54,1,1,Yellow,100,75,461.4448,742.35,54,"CM ","LB ",29.42,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
469,964,"Touring-3000 Yellow, 58",BK-T18Y-58,1,1,Yellow,100,75,461.4448,742.35,58,"CM ","LB ",29.79,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
470,965,"Touring-3000 Yellow, 62",BK-T18Y-62,1,1,Yellow,100,75,461.4448,742.35,62,"CM ","LB ",30,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
471,966,"Touring-1000 Blue, 46",BK-T79U-46,1,1,Blue,100,75,1481.9379,2384.07,46,"CM ","LB ",25.13,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
472,967,"Touring-1000 Blue, 50",BK-T79U-50,1,1,Blue,100,75,1481.9379,2384.07,50,"CM ","LB ",25.42,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
473,968,"Touring-1000 Blue, 54",BK-T79U-54,1,1,Blue,100,75,1481.9379,2384.07,54,"CM ","LB ",25.68,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
474,969,"Touring-1000 Blue, 60",BK-T79U-60,1,1,Blue,100,75,1481.9379,2384.07,60,"CM ","LB ",25.9,4,"T ","H ","U ",Bikes,"Touring Bikes",Touring-1000,2003-07-01
475,970,"Touring-2000 Blue, 46",BK-T44U-46,1,1,Blue,100,75,755.1508,1214.85,46,"CM ","LB ",27.13,4,"T ","M ","U ",Bikes,"Touring Bikes",Touring-2000,2003-07-01
476,971,"Touring-2000 Blue, 50",BK-T44U-50,1,1,Blue,100,75,755.1508,1214.85,50,"CM ","LB ",27.42,4,"T ","M ","U ",Bikes,"Touring Bikes",Touring-2000,2003-07-01
477,972,"Touring-2000 Blue, 54",BK-T44U-54,1,1,Blue,100,75,755.1508,1214.85,54,"CM ","LB ",27.68,4,"T ","M ","U ",Bikes,"Touring Bikes",Touring-2000,2003-07-01
478,973,"Road-350-W Yellow, 40",BK-R79Y-40,1,1,Yellow,100,75,1082.51,1700.99,40,"CM ","LB ",15.35,4,"R ","M ","W ",Bikes,"Road Bikes",Road-350-W,2003-07-01
479,974,"Road-350-W Yellow, 42",BK-R79Y-42,1,1,Yellow,100,75,1082.51,1700.99,42,"CM ","LB ",15.77,4,"R ","M ","W ",Bikes,"Road Bikes",Road-350-W,2003-07-01
480,975,"Road-350-W Yellow, 44",BK-R79Y-44,1,1,Yellow,100,75,1082.51,1700.99,44,"CM ","LB ",16.13,4,"R ","M ","W ",Bikes,"Road Bikes",Road-350-W,2003-07-01
481,976,"Road-350-W Yellow, 48",BK-R79Y-48,1,1,Yellow,100,75,1082.51,1700.99,48,"CM ","LB ",16.42,4,"R ","M ","W ",Bikes,"Road Bikes",Road-350-W,2003-07-01
482,977,"Road-750 Black, 58",BK-R19B-58,1,1,Black,100,75,343.6496,539.99,58,"CM ","LB ",20.79,4,"R ","L ","U ",Bikes,"Road Bikes",Road-750,2003-07-01
483,978,"Touring-3000 Blue, 44",BK-T18U-44,1,1,Blue,100,75,461.4448,742.35,44,"CM ","LB ",28.77,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
484,979,"Touring-3000 Blue, 50",BK-T18U-50,1,1,Blue,100,75,461.4448,742.35,50,"CM ","LB ",29.13,4,"T ","L ","U ",Bikes,"Touring Bikes",Touring-3000,2003-07-01
485,980,"Mountain-400-W Silver, 38",BK-M38S-38,1,1,Silver,100,75,419.7784,769.49,38,"CM ","LB ",26.35,4,"M ","M ","W ",Bikes,"Mountain Bikes",Mountain-400-W,2003-07-01
486,981,"Mountain-400-W Silver, 40",BK-M38S-40,1,1,Silver,100,75,419.7784,769.49,40,"CM ","LB ",26.77,4,"M ","M ","W ",Bikes,"Mountain Bikes",Mountain-400-W,2003-07-01
487,982,"Mountain-400-W Silver, 42",BK-M38S-42,1,1,Silver,100,75,419.7784,769.49,42,"CM ","LB ",27.13,4,"M ","M ","W ",Bikes,"Mountain Bikes",Mountain-400-W,2003-07-01
488,983,"Mountain-400-W Silver, 46",BK-M38S-46,1,1,Silver,100,75,419.7784,769.49,46,"CM ","LB ",27.42,4,"M ","M ","W ",Bikes,"Mountain Bikes",Mountain-400-W,2003-07-01
489,984,"Mountain-500 Silver, 40",BK-M18S-40,1,1,Silver,100,75,308.2179,564.99,40,"CM ","LB ",27.35,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
490,985,"Mountain-500 Silver, 42",BK-M18S-42,1,1,Silver,100,75,308.2179,564.99,42,"CM ","LB ",27.77,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
491,986,"Mountain-500 Silver, 44",BK-M18S-44,1,1,Silver,100,75,308.2179,564.99,44,"CM ","LB ",28.13,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
492,987,"Mountain-500 Silver, 48",BK-M18S-48,1,1,Silver,100,75,308.2179,564.99,48,"CM ","LB ",28.42,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
493,988,"Mountain-500 Silver, 52",BK-M18S-52,1,1,Silver,100,75,308.2179,564.99,52,"CM ","LB ",28.68,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
494,989,"Mountain-500 Black, 40",BK-M18B-40,1,1,Black,100,75,294.5797,539.99,40,"CM ","LB ",27.35,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
495,990,"Mountain-500 Black, 42",BK-M18B-42,1,1,Black,100,75,294.5797,539.99,42,"CM ","LB ",27.77,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
496,991,"Mountain-500 Black, 44",BK-M18B-44,1,1,Black,100,75,294.5797,539.99,44,"CM ","LB ",28.13,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
497,992,"Mountain-500 Black, 48",BK-M18B-48,1,1,Black,100,75,294.5797,539.99,48,"CM ","LB ",28.42,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
498,993,"Mountain-500 Black, 52",BK-M18B-52,1,1,Black,100,75,294.5797,539.99,52,"CM ","LB ",28.68,4,"M ","L ","U ",Bikes,"Mountain Bikes",Mountain-500,2003-07-01
499,994,"LL Bottom Bracket",BB-7421,1,1,NULL,500,375,23.9716,53.99,NULL,NULL,"G  ",223,1,NULL,"L ",NULL,Components,"Bottom Brackets","LL Bottom Bracket",2003-07-01
500,995,"ML Bottom Bracket",BB-8107,1,1,NULL,500,375,44.9506,101.24,NULL,NULL,"G  ",168,1,NULL,"M ",NULL,Components,"Bottom Brackets","ML Bottom Bracket",2003-07-01
501,996,"HL Bottom Bracket",BB-9108,1,1,NULL,500,375,53.9416,121.49,NULL,NULL,"G  ",170,1,NULL,"H ",NULL,Components,"Bottom Brackets","HL Bottom Bracket",2003-07-01
502,997,"Road-750 Black, 44",BK-R19B-44,1,1,Black,100,75,343.6496,539.99,44,"CM ","LB ",19.77,4,"R ","L ","U ",Bikes,"Road Bikes",Road-750,2003-07-01
503,998,"Road-750 Black, 48",BK-R19B-48,1,1,Black,100,75,343.6496,539.99,48,"CM ","LB ",20.13,4,"R ","L ","U ",Bikes,"Road Bikes",Road-750,2003-07-01
504,999,"Road-750 Black, 52",BK-R19B-52,1,1,Black,100,75,343.6496,539.99,52,"CM ","LB ",20.42,4,"R ","L ","U ",Bikes,"Road Bikes",Road-750,2003-07-01
